conflict_id,country,location,latitude,longitude,year,side_a,side_b,intensity_level,start_date,ep_end
440,MM   ,Myanmar [Burma],21.913965,95.956223,1976,Government of Myanmar (Burma),LNUP,25-1000/year,1/11/73,0
209,PH   ,Philippines,12.879721,121.774017,1976,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1976,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1976,Government of Myanmar (Burma),CPB,At least  1000/per year,2/29/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,1976,Government of Myanmar (Burma),RPF,25-1000/year,1/31/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1976,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
233,GT   ,Guatemala,15.783471,-90.230759,1976,Government of Guatemala,"EGP, FAR II",25-1000/year,7/18/49,0
234,IL   ,Israel,31.046051,34.851612,1976,Government of Israel,"PLO, Rejectionist Front",25-1000/year,5/15/48,0
240,TH   ,Thailand,15.870032,100.992541,1976,Government of Thailand,CPT,25-1000/year,6/30/51,0
247,AR   ,Argentina,-38.416097,-63.616672,1976,Government of Argentina,"ERP, Montoneros",25-1000/year,6/16/55,0
260,LB   ,Lebanon,33.854721,35.862285,1976,Government of Lebanon,"LAA, NSF",At least  1000/per year,5/15/58,1
264,MM   ,Myanmar [Burma],21.913965,95.956223,1976,Government of Myanmar (Burma),"SSRA, SURA",25-1000/year,11/22/59,0
267,ET   ,Ethiopia,9.145,40.489673,1976,Government of Ethiopia,"EPRP, TPLF",At least  1000/per year,12/17/60,0
271,IQ   ,Iraq,33.223191,43.679291,1976,Government of Iraq,PUK,25-1000/year,8/30/45,0
275,ET   ,Ethiopia,9.145,40.489673,1976,Government of Ethiopia,"ELF, EPLF",At least  1000/per year,9/30/61,0
288,TD   ,Chad,15.454166,18.732207,1976,Government of Chad,FAN,25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1976,Government of Colombia,FARC,25-1000/year,12/31/64,0
291,ID   ,Indonesia,-0.789275,113.921327,1976,Government of Indonesia,OPM,At least  1000/per year,7/28/65,0
298,ZA   ,South Africa,-30.559482,22.937506,1976,Government of South Africa,SWAPO,25-1000/year,8/26/66,0
308,PH   ,Philippines,12.879721,121.774017,1976,Government of Philippines,MNLF,25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,1976,Government of Sudan,National Front,25-1000/year,7/22/71,1
315,GB   ,United Kingdom,55.378051,-3.435973,1976,Government of United Kingdom,PIRA,25-1000/year,8/11/70,0
318,ZW   ,Zimbabwe,-19.015438,29.154857,1976,Government of Zimbabwe (Rhodesia),"PF, ZANU",At least  1000/per year,4/29/66,0
322,BD   ,Bangladesh,23.684994,90.356331,1976,Government of Bangladesh,JSS/SB,25-1000/year,2/28/75,0
325,PK   ,Pakistan,30.375321,69.345116,1976,Government of Pakistan,BLF,25-1000/year,5/18/73,0
327,AO   ,Angola,-11.202692,17.873887,1976,Government of Angola,"FNLA, UNITA",At least  1000/per year,11/11/75,0
328,KH   ,Cambodia,12.565679,104.990963,1976,Government of Cambodia (Kampuchea),Government of Vietnam (North Vietnam),25-1000/year,5/1/75,0
329,ET   ,Ethiopia,9.145,40.489673,1976,Government of Ethiopia,WSLF,25-1000/year,1/11/64,0
330,ID   ,Indonesia,-0.789275,113.921327,1976,Government of Indonesia,CNRT,At least  1000/per year,12/7/75,0
331,MA   ,Morocco,31.791702,-7.09262,1976,Government of Morocco,POLISARIO,25-1000/year,9/1/75,0
209,PH   ,Philippines,12.879721,121.774017,1977,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1977,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1977,Government of Myanmar (Burma),CPB,At least  1000/per year,2/29/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,1977,Government of Myanmar (Burma),"ALP, RPF",25-1000/year,1/31/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1977,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
233,GT   ,Guatemala,15.783471,-90.230759,1977,Government of Guatemala,"EGP, FAR II",25-1000/year,7/18/49,0
234,IL   ,Israel,31.046051,34.851612,1977,Government of Israel,"PLO, Rejectionist Front",25-1000/year,5/15/48,0
240,TH   ,Thailand,15.870032,100.992541,1977,Government of Thailand,CPT,25-1000/year,6/30/51,0
247,AR   ,Argentina,-38.416097,-63.616672,1977,Government of Argentina,"ERP, Montoneros",25-1000/year,6/16/55,1
264,MM   ,Myanmar [Burma],21.913965,95.956223,1977,Government of Myanmar (Burma),SURA,25-1000/year,11/22/59,0
267,ET   ,Ethiopia,9.145,40.489673,1977,Government of Ethiopia,"EDU, EPRP",25-1000/year,12/17/60,0
268,ET   ,Ethiopia,9.145,40.489673,1977,Government of Ethiopia,Government of Somalia,At least  1000/per year,2/10/64,0
271,IQ   ,Iraq,33.223191,43.679291,1977,Government of Iraq,"KDP-QM, PUK",25-1000/year,8/30/45,0
275,ET   ,Ethiopia,9.145,40.489673,1977,Government of Ethiopia,"ELF, EPLF",At least  1000/per year,9/30/61,0
283,CD   ,Congo [DRC],-4.038333,21.758664,1977,Government of DR Congo (Zaire),FLNC,25-1000/year,1/3/64,0
288,TD   ,Chad,15.454166,18.732207,1977,Government of Chad,"FAN, FAP",25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1977,Government of Colombia,FARC,25-1000/year,12/31/64,0
291,ID   ,Indonesia,-0.789275,113.921327,1977,Government of Indonesia,OPM,At least  1000/per year,7/28/65,0
294,KH   ,Cambodia,12.565679,104.990963,1977,Government of Cambodia (Kampuchea),Government of Thailand,25-1000/year,12/15/75,0
298,ZA   ,South Africa,-30.559482,22.937506,1977,Government of South Africa,SWAPO,25-1000/year,8/26/66,0
308,PH   ,Philippines,12.879721,121.774017,1977,Government of Philippines,MNLF,25-1000/year,8/20/70,0
315,GB   ,United Kingdom,55.378051,-3.435973,1977,Government of United Kingdom,PIRA,25-1000/year,8/11/70,0
318,ZW   ,Zimbabwe,-19.015438,29.154857,1977,Government of Zimbabwe (Rhodesia),PF,At least  1000/per year,4/29/66,0
322,BD   ,Bangladesh,23.684994,90.356331,1977,Government of Bangladesh,JSS/SB,25-1000/year,2/28/75,0
325,PK   ,Pakistan,30.375321,69.345116,1977,Government of Pakistan,BLF,25-1000/year,5/18/73,1
327,AO   ,Angola,-11.202692,17.873887,1977,Government of Angola,"FNLA, UNITA",At least  1000/per year,11/11/75,0
328,KH   ,Cambodia,12.565679,104.990963,1977,Government of Cambodia (Kampuchea),Government of Vietnam (North Vietnam),25-1000/year,5/1/75,1
329,ET   ,Ethiopia,9.145,40.489673,1977,Government of Ethiopia,WSLF,At least  1000/per year,1/11/64,0
330,ID   ,Indonesia,-0.789275,113.921327,1977,Government of Indonesia,CNRT,At least  1000/per year,12/7/75,0
331,MA   ,Morocco,31.791702,-7.09262,1977,Government of Morocco,POLISARIO,25-1000/year,9/1/75,0
332,MZ   ,Mozambique,-18.665695,35.529562,1977,Government of Mozambique,Renamo,25-1000/year,12/31/77,0
336,NI   ,Nicaragua,12.865416,-85.207229,1977,Government of Nicaragua,FSLN,25-1000/year,12/27/74,0
413,ET   ,Ethiopia,9.145,40.489673,1977,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
428,MR   ,Mauritania,21.00789,-10.940835,1977,Government of Mauritania,POLISARIO,25-1000/year,12/10/75,0
436,ET   ,Ethiopia,9.145,40.489673,1977,Government of Ethiopia,SALF,25-1000/year,12/31/77,0
440,MM   ,Myanmar [Burma],21.913965,95.956223,1977,Government of Myanmar (Burma),LNUP,25-1000/year,1/11/73,0
209,PH   ,Philippines,12.879721,121.774017,1978,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1978,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1978,Government of Myanmar (Burma),CPB,At least  1000/per year,2/29/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,1978,Government of Myanmar (Burma),RPF,25-1000/year,1/31/48,1
231,MM   ,Myanmar [Burma],21.913965,95.956223,1978,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
233,GT   ,Guatemala,15.783471,-90.230759,1978,Government of Guatemala,"EGP, FAR II",25-1000/year,7/18/49,0
234,IL   ,Israel,31.046051,34.851612,1978,Government of Israel,"PLO, Rejectionist Front",25-1000/year,5/15/48,0
240,TH   ,Thailand,15.870032,100.992541,1978,Government of Thailand,CPT,25-1000/year,6/30/51,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1978,Government of Myanmar (Burma),SURA,25-1000/year,11/22/59,0
267,ET   ,Ethiopia,9.145,40.489673,1978,Government of Ethiopia,"EDU, TPLF",25-1000/year,12/17/60,0
268,ET   ,Ethiopia,9.145,40.489673,1978,Government of Ethiopia,Government of Somalia,At least  1000/per year,2/10/64,1
271,IQ   ,Iraq,33.223191,43.679291,1978,Government of Iraq,"KDP-QM, PUK",25-1000/year,8/30/45,0
275,ET   ,Ethiopia,9.145,40.489673,1978,Government of Ethiopia,"ELF, EPLF",At least  1000/per year,9/30/61,0
283,CD   ,Congo [DRC],-4.038333,21.758664,1978,Government of DR Congo (Zaire),FLNC,25-1000/year,1/3/64,1
288,TD   ,Chad,15.454166,18.732207,1978,Government of Chad,FAP,At least  1000/per year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1978,Government of Colombia,"FARC, M-19",25-1000/year,12/31/64,0
291,ID   ,Indonesia,-0.789275,113.921327,1978,Government of Indonesia,OPM,At least  1000/per year,7/28/65,1
294,KH   ,Cambodia,12.565679,104.990963,1978,Government of Cambodia (Kampuchea),Government of Thailand,25-1000/year,12/15/75,1
298,ZA   ,South Africa,-30.559482,22.937506,1978,Government of South Africa,SWAPO,At least  1000/per year,8/26/66,0
300,KH   ,Cambodia,12.565679,104.990963,1978,Government of Cambodia (Kampuchea),KNUFNS,At least  1000/per year,4/30/67,0
308,PH   ,Philippines,12.879721,121.774017,1978,Government of Philippines,MNLF,At least  1000/per year,8/20/70,0
315,GB   ,United Kingdom,55.378051,-3.435973,1978,Government of United Kingdom,PIRA,25-1000/year,8/11/70,0
318,ZW   ,Zimbabwe,-19.015438,29.154857,1978,Government of Zimbabwe (Rhodesia),PF,At least  1000/per year,4/29/66,0
322,BD   ,Bangladesh,23.684994,90.356331,1978,Government of Bangladesh,JSS/SB,25-1000/year,2/28/75,0
327,AO   ,Angola,-11.202692,17.873887,1978,Government of Angola,"FNLA, UNITA",At least  1000/per year,11/11/75,0
329,ET   ,Ethiopia,9.145,40.489673,1978,Government of Ethiopia,WSLF,At least  1000/per year,1/11/64,0
330,ID   ,Indonesia,-0.789275,113.921327,1978,Government of Indonesia,CNRT,At least  1000/per year,12/7/75,0
331,MA   ,Morocco,31.791702,-7.09262,1978,Government of Morocco,POLISARIO,25-1000/year,9/1/75,0
332,MZ   ,Mozambique,-18.665695,35.529562,1978,Government of Mozambique,Renamo,25-1000/year,12/31/77,0
333,AF   ,Afghanistan,33.93911,67.709953,1978,Government of Afghanistan,PDPA,At least  1000/per year,7/2/75,0
334,CN   ,China,35.86166,104.195397,1978,Government of China,Government of Vietnam (North Vietnam),25-1000/year,1/19/74,0
336,NI   ,Nicaragua,12.865416,-85.207229,1978,Government of Nicaragua,FSLN,At least  1000/per year,12/27/74,0
342,ES   ,Spain,40.463667,-3.74922,1978,Government of Spain,ETA,25-1000/year,6/7/68,0
413,ET   ,Ethiopia,9.145,40.489673,1978,Government of Ethiopia,OLF,25-1000/year,8/31/74,1
427,TZ   ,Tanzania,-6.369028,34.888822,1978,Government of Tanzania,Government of Uganda,25-1000/year,11/11/78,1
428,MR   ,Mauritania,21.00789,-10.940835,1978,Government of Mauritania,POLISARIO,25-1000/year,12/10/75,1
436,ET   ,Ethiopia,9.145,40.489673,1978,Government of Ethiopia,SALF,25-1000/year,12/31/77,0
440,MM   ,Myanmar [Burma],21.913965,95.956223,1978,Government of Myanmar (Burma),LNUP,25-1000/year,1/11/73,0
205,IR   ,Iran,32.427908,53.688046,1979,Government of Iran,KDPI,At least  1000/per year,5/31/46,0
209,PH   ,Philippines,12.879721,121.774017,1979,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1979,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1979,Government of Myanmar (Burma),CPB,At least  1000/per year,2/29/48,0
230,YE   ,Yemen,15.552727,48.516388,1979,Government of Yemen (North Yemen),NDF,25-1000/year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1979,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
233,GT   ,Guatemala,15.783471,-90.230759,1979,Government of Guatemala,"EGP, FAR II, ORPA",25-1000/year,7/18/49,0
234,IL   ,Israel,31.046051,34.851612,1979,Government of Israel,"PLO, Rejectionist Front",25-1000/year,5/15/48,0
240,TH   ,Thailand,15.870032,100.992541,1979,Government of Thailand,CPT,25-1000/year,6/30/51,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1979,Government of Myanmar (Burma),SURA,25-1000/year,11/22/59,0
267,ET   ,Ethiopia,9.145,40.489673,1979,Government of Ethiopia,TPLF,25-1000/year,12/17/60,0
271,IQ   ,Iraq,33.223191,43.679291,1979,Government of Iraq,KDP,25-1000/year,8/30/45,0
275,ET   ,Ethiopia,9.145,40.489673,1979,Government of Ethiopia,"ELF, EPLF",At least  1000/per year,9/30/61,0
288,TD   ,Chad,15.454166,18.732207,1979,Government of Chad,"FAN, FAP",At least  1000/per year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1979,Government of Colombia,"FARC, M-19",25-1000/year,12/31/64,0
298,ZA   ,South Africa,-30.559482,22.937506,1979,Government of South Africa,SWAPO,25-1000/year,8/26/66,0
299,SY   ,Syria,34.802075,38.996815,1979,Government of Syria,Muslim Brotherhood,25-1000/year,2/23/66,0
300,KH   ,Cambodia,12.565679,104.990963,1979,Government of Cambodia (Kampuchea),"KNUFNS, KPNLF, KR",25-1000/year,4/30/67,0
308,PH   ,Philippines,12.879721,121.774017,1979,Government of Philippines,MNLF,25-1000/year,8/20/70,0
314,UG   ,Uganda,1.373333,32.290275,1979,Government of Uganda,"Fronasa, Kikosi Maalum, UNLF",25-1000/year,1/25/71,0
315,GB   ,United Kingdom,55.378051,-3.435973,1979,Government of United Kingdom,PIRA,25-1000/year,8/11/70,0
316,SV   ,El Salvador,13.794185,-88.89653,1979,Government of El Salvador,"ERP, FPL",25-1000/year,3/25/72,0
318,ZW   ,Zimbabwe,-19.015438,29.154857,1979,Government of Zimbabwe (Rhodesia),PF,At least  1000/per year,4/29/66,1
320,YE   ,Yemen,15.552727,48.516388,1979,Government of South Yemen,Government of Yemen (North Yemen),25-1000/year,2/21/72,1
322,BD   ,Bangladesh,23.684994,90.356331,1979,Government of Bangladesh,JSS/SB,25-1000/year,2/28/75,0
327,AO   ,Angola,-11.202692,17.873887,1979,Government of Angola,"FNLA, UNITA",At least  1000/per year,11/11/75,0
329,ET   ,Ethiopia,9.145,40.489673,1979,Government of Ethiopia,WSLF,25-1000/year,1/11/64,0
330,ID   ,Indonesia,-0.789275,113.921327,1979,Government of Indonesia,CNRT,25-1000/year,12/7/75,0
331,MA   ,Morocco,31.791702,-7.09262,1979,Government of Morocco,POLISARIO,At least  1000/per year,9/1/75,0
332,MZ   ,Mozambique,-18.665695,35.529562,1979,Government of Mozambique,Renamo,25-1000/year,12/31/77,0
333,AF   ,Afghanistan,33.93911,67.709953,1979,Government of Afghanistan,Jam'iyyat-i Islami-yi Afghanistan,At least  1000/per year,7/2/75,0
334,CN   ,China,35.86166,104.195397,1979,Government of China,Government of Vietnam (North Vietnam),At least  1000/per year,1/19/74,0
335,IN   ,India,20.593684,78.96288,1979,Government of India,TNV,25-1000/year,7/9/79,0
336,NI   ,Nicaragua,12.865416,-85.207229,1979,Government of Nicaragua,FSLN,At least  1000/per year,12/27/74,1
338,IR   ,Iran,32.427908,53.688046,1979,Government of Iran,MEK,25-1000/year,8/13/72,0
339,IR   ,Iran,32.427908,53.688046,1979,Government of Iran,APCO,25-1000/year,5/30/79,0
340,SA   ,Saudi Arabia,23.885942,45.079162,1979,Government of Saudi Arabia,JSM,25-1000/year,11/20/79,1
342,ES   ,Spain,40.463667,-3.74922,1979,Government of Spain,ETA,25-1000/year,6/7/68,0
431,AF   ,Afghanistan,33.93911,67.709953,1979,Government of Afghanistan,Government of Russia (Soviet Union),25-1000/year,12/27/79,1
436,ET   ,Ethiopia,9.145,40.489673,1979,Government of Ethiopia,SALF,25-1000/year,12/31/77,0
440,MM   ,Myanmar [Burma],21.913965,95.956223,1979,Government of Myanmar (Burma),LNUP,25-1000/year,1/11/73,0
205,IR   ,Iran,32.427908,53.688046,1980,Government of Iran,KDPI,At least  1000/per year,5/31/46,0
209,PH   ,Philippines,12.879721,121.774017,1980,Government of Philippines,CPP,25-1000/year,7/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1980,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1980,Government of Myanmar (Burma),CPB,At least  1000/per year,2/29/48,0
230,YE   ,Yemen,15.552727,48.516388,1980,Government of Yemen (North Yemen),NDF,25-1000/year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1980,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
233,GT   ,Guatemala,15.783471,-90.230759,1980,Government of Guatemala,"EGP, FAR II, ORPA",25-1000/year,7/18/49,0
234,IL   ,Israel,31.046051,34.851612,1980,Government of Israel,"PLO, Rejectionist Front",25-1000/year,5/15/48,0
240,TH   ,Thailand,15.870032,100.992541,1980,Government of Thailand,CPT,25-1000/year,6/30/51,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1980,Government of Myanmar (Burma),SURA,25-1000/year,11/22/59,0
267,ET   ,Ethiopia,9.145,40.489673,1980,Government of Ethiopia,TPLF,At least  1000/per year,12/17/60,0
268,ET   ,Ethiopia,9.145,40.489673,1980,Government of Ethiopia,Government of Somalia,25-1000/year,2/10/64,1
271,IQ   ,Iraq,33.223191,43.679291,1980,Government of Iraq,"KDP, PUK",25-1000/year,8/30/45,0
275,ET   ,Ethiopia,9.145,40.489673,1980,Government of Ethiopia,"ELF, EPLF",25-1000/year,9/30/61,0
288,TD   ,Chad,15.454166,18.732207,1980,Government of Chad,FAN,At least  1000/per year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1980,Government of Colombia,FARC,25-1000/year,12/31/64,0
298,ZA   ,South Africa,-30.559482,22.937506,1980,Government of South Africa,SWAPO,At least  1000/per year,8/26/66,0
299,SY   ,Syria,34.802075,38.996815,1980,Government of Syria,Muslim Brotherhood,25-1000/year,2/23/66,0
300,KH   ,Cambodia,12.565679,104.990963,1980,Government of Cambodia (Kampuchea),"KPNLF, KR",25-1000/year,4/30/67,0
308,PH   ,Philippines,12.879721,121.774017,1980,Government of Philippines,MNLF,25-1000/year,8/20/70,0
314,UG   ,Uganda,1.373333,32.290275,1980,Government of Uganda,FUNA,25-1000/year,1/25/71,0
315,GB   ,United Kingdom,55.378051,-3.435973,1980,Government of United Kingdom,PIRA,25-1000/year,8/11/70,0
316,SV   ,El Salvador,13.794185,-88.89653,1980,Government of El Salvador,FMLN,25-1000/year,3/25/72,0
322,BD   ,Bangladesh,23.684994,90.356331,1980,Government of Bangladesh,JSS/SB,25-1000/year,2/28/75,0
324,IR   ,Iran,32.427908,53.688046,1980,Government of Iran,Government of Iraq,At least  1000/per year,4/11/72,0
327,AO   ,Angola,-11.202692,17.873887,1980,Government of Angola,UNITA,At least  1000/per year,11/11/75,0
329,ET   ,Ethiopia,9.145,40.489673,1980,Government of Ethiopia,WSLF,25-1000/year,1/11/64,0
330,ID   ,Indonesia,-0.789275,113.921327,1980,Government of Indonesia,CNRT,25-1000/year,12/7/75,0
331,MA   ,Morocco,31.791702,-7.09262,1980,Government of Morocco,POLISARIO,At least  1000/per year,9/1/75,0
332,MZ   ,Mozambique,-18.665695,35.529562,1980,Government of Mozambique,Renamo,25-1000/year,12/31/77,0
333,AF   ,Afghanistan,33.93911,67.709953,1980,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",At least  1000/per year,7/2/75,0
334,CN   ,China,35.86166,104.195397,1980,Government of China,Government of Vietnam (North Vietnam),25-1000/year,1/19/74,0
335,IN   ,India,20.593684,78.96288,1980,Government of India,TNV,25-1000/year,7/9/79,0
338,IR   ,Iran,32.427908,53.688046,1980,Government of Iran,MEK,25-1000/year,8/13/72,0
